table,order,himpl,blen,timens
32-32,20,f,0,1315482
32-32,20,f,0,1403758
32-32,20,f,0,1294530
32-32,20,f,0,1302632
32-32,20,f,0,1315482
32-32,20,f,0,1334618
32-32,20,f,0,1289781
32-32,20,f,0,1298162
32-32,20,f,0,1302561
32-32,20,f,0,1312339
32-32,20,f,0,1419542
32-32,20,f,0,1295578
32-32,20,f,0,1302003
32-32,20,f,0,1300327
32-32,20,f,0,1301934
32-32,20,f,0,1452785
32-32,20,f,0,1293343
32-32,20,f,0,1301585
32-32,20,f,0,1300257
32-32,20,f,0,1352845
32-32,20,f,0,1310454
32-32,20,f,0,1297044
32-32,20,f,0,1301934
32-32,20,f,0,1302632
32-32,20,f,0,1379803
32-32,20,f,0,1302981
32-32,20,f,0,1449014
32-32,20,f,0,1300607
32-32,20,f,0,1300537
32-32,20,f,0,1392374
32-32,20,f,0,1304517
32-32,20,f,0,1302492
32-32,20,f,0,1302702
32-32,20,f,0,1301864
32-32,20,f,0,1410881
32-32,20,f,0,1306054
32-32,20,f,0,1301654
32-32,20,f,0,1301095
32-32,20,f,0,1364579
32-32,20,f,0,1289712
32-32,20,f,0,1310314
32-32,20,f,0,1313107
32-32,20,f,0,1300607
32-32,20,f,0,1398032
32-32,20,f,0,1300117
32-32,20,f,0,1315971
32-32,20,f,0,1318066
32-32,20,f,0,1301026
32-32,20,f,0,1392723
32-32,20,f,0,1293413
32-32,20,f,0,1315063
32-32,20,f,0,1316460
32-32,20,f,0,1367721
32-32,20,f,0,1315552
32-32,20,f,0,1295578
32-32,20,f,0,1315971
32-32,20,f,0,1316459
32-32,20,f,0,1376311
32-32,20,f,0,1293832
32-32,20,f,0,1300188
32-32,20,f,0,1316460
32-32,20,f,0,1316390
32-32,20,f,0,1389371
32-32,20,f,0,1294601
32-32,20,f,0,1301724
32-32,20,f,0,1315901
32-32,20,f,0,1375613
32-32,20,f,0,1396425
32-32,20,f,0,1294810
32-32,20,f,0,1303260
32-32,20,f,0,1315761
32-32,20,f,0,1389232
32-32,20,f,0,1290131
32-32,20,f,0,1300257
32-32,20,f,0,1299838
32-32,20,f,0,1301794
32-32,20,f,0,1403898
32-32,20,f,0,1303261
32-32,20,f,0,1302631
32-32,20,f,0,1300816
32-32,20,f,0,1302213
32-32,20,f,0,1422754
32-32,20,f,0,1295997
32-32,20,f,0,1301095
32-32,20,f,0,1301584
32-32,20,f,0,1365277
32-32,20,f,0,1337342
32-32,20,f,0,1295717
32-32,20,f,0,1301584
32-32,20,f,0,1301724
32-32,20,f,0,1339297
32-32,20,f,0,1374985
32-32,20,f,0,1301654
32-32,20,f,0,1302912
32-32,20,f,0,1300606
32-32,20,f,0,1391048
32-32,20,f,0,1309546
32-32,20,f,0,1300746
32-32,20,f,0,1300816
32-32,20,f,0,1301724
32-32,20,f,0,1309057
32-32,20,f,0,1428341
32-32,20,f,0,1303609
32-32,20,f,0,1302142
32-32,20,f,0,1300956
32-32,20,f,0,1352148
32-32,20,f,0,1304937
32-32,20,f,0,1301235
32-32,20,f,0,1374636
32-32,20,f,0,1418773
32-32,20,f,0,1289363
32-32,20,f,0,1318066
32-32,20,f,0,1300885
32-32,20,f,0,1301444
32-32,20,f,0,1389022
32-32,20,f,0,1301724
32-32,20,f,0,1316460
32-32,20,f,0,1302143
32-32,20,f,0,1300886
32-32,20,f,0,1410463
32-32,20,f,0,1294182
32-32,20,f,0,1315901
32-32,20,f,0,1301864
32-32,20,f,0,1368420
32-32,20,f,0,1356757
32-32,20,f,0,1294460
32-32,20,f,0,1314993
32-32,20,f,0,1299838
32-32,20,f,0,1362832
32-32,20,f,0,1288803
32-32,20,f,0,1298721
32-32,20,f,0,1317158
32-32,20,f,0,1312619
32-32,20,f,0,1396705
32-32,20,f,0,1293483
32-32,20,f,0,1300327
32-32,20,f,0,1314085
32-32,20,f,0,1313596
32-32,20,f,0,1403618
32-32,20,f,0,1296067
32-32,20,f,0,1300816
32-32,20,f,0,1316460
32-32,20,f,0,1366325
32-32,20,f,0,1289712
32-32,20,f,0,1300537
32-32,20,f,0,1300048
32-32,20,f,0,1315971
32-32,20,f,0,1407529
32-32,20,f,0,1294530
32-32,20,f,0,1301374
32-32,20,f,0,1301584
32-32,20,f,0,1317787
32-32,20,f,0,1413046
32-32,20,f,0,1295439
32-32,20,f,0,1300397
32-32,20,f,0,1301654
32-32,20,f,0,1368419
32-32,20,f,0,1427294
32-32,20,f,0,1295368
32-32,20,f,0,1299838
32-32,20,f,0,1300885
32-32,20,f,0,1377010
32-32,20,f,0,1305356
32-32,20,f,0,1302213
32-32,20,f,0,1303121
32-32,20,f,0,1301235
32-32,20,f,0,1405504
32-32,20,f,0,1305705
32-32,20,f,0,1301863
32-32,20,f,0,1302701
32-32,20,f,0,1353614
32-32,20,f,0,1374217
32-32,20,f,0,1305914
32-32,20,f,0,1301934
32-32,20,f,0,1300816
32-32,20,f,0,1366325
32-32,20,f,0,1296975
32-32,20,f,0,1308079
32-32,20,f,0,1300118
32-32,20,f,0,1299558
32-32,20,f,0,1393422
32-32,20,f,0,1293763
32-32,20,f,0,1315132
32-32,20,f,0,1312619
32-32,20,f,0,1302771
32-32,20,f,0,1402851
32-32,20,f,0,1293274
32-32,20,f,0,1314993
32-32,20,f,0,1321837
32-32,20,f,0,1359062
32-32,20,f,0,1297673
32-32,20,f,0,1295997
32-32,20,f,0,1314993
32-32,20,f,0,1316530
32-32,20,f,0,1365696
32-32,20,f,0,1293343
32-32,20,f,0,1300257
32-32,20,f,0,1394469
32-32,20,f,0,1338808
32-32,20,f,0,1364439
32-32,20,f,0,1293483
32-32,20,f,0,1301375
32-32,20,f,0,1315971
32-32,20,f,0,1370864
32-32,20,f,0,1391676
32-32,20,f,0,1293902
32-32,20,f,0,1300188
32-32,20,f,0,1316459
32-32,20,f,0,1393003
32-32,20,f,0,1289991
32-32,20,f,0,1297952
32-32,20,f,0,1302422
32-32,20,f,0,1316180
32-32,20,f,0,1404596
32-32,20,f,0,1293902
32-32,20,f,0,1300746
32-32,20,f,0,1302283
32-32,20,f,0,1311711
32-32,20,f,0,1412977
32-32,20,f,0,1301305
32-32,20,f,0,1300607
32-32,20,f,0,1301794
32-32,20,f,0,1357455
32-32,20,f,0,1317437
32-32,20,f,0,1317927
32-32,20,f,0,1301864
32-32,20,f,0,1302492
32-32,20,f,0,1429319
32-32,20,f,0,1302772
32-32,20,f,0,1299209
32-32,20,f,0,1300816
32-32,20,f,0,1299209
32-32,20,f,0,1399149
32-32,20,f,0,1305984
32-32,20,f,0,1302143
32-32,20,f,0,1301305
32-32,20,f,0,1300187
32-32,20,f,0,1414304
32-32,20,f,0,1304727
32-32,20,f,0,1302073
32-32,20,f,0,1333780
32-32,20,f,0,1330148
32-32,20,f,0,1285940
32-32,20,f,0,1311711
32-32,20,f,0,1301444
32-32,20,f,0,1299209
32-32,20,f,0,1408647
32-32,20,f,0,1294252
32-32,20,f,0,1314923
32-32,20,f,0,1314505
32-32,20,f,0,1301864
32-32,20,f,0,1404596
32-32,20,f,0,1294671
32-32,20,f,0,1314993
32-32,20,f,0,1318416
32-32,20,f,0,1366674
32-32,20,f,0,1328333
32-32,20,f,0,1295788
32-32,20,f,0,1315342
32-32,20,f,0,1311850
32-32,20,f,0,1363112
32-32,20,f,0,1293693
32-32,20,f,0,1301026
32-32,20,f,0,1315482
32-32,20,f,0,1316390
32-32,20,f,0,1396076
32-32,20,f,0,1293413
32-32,20,f,0,1300327
32-32,20,f,0,1314504
32-32,20,f,0,1317088
32-32,20,f,0,1406273
32-32,20,f,0,1294880
32-32,20,f,0,1300816
32-32,20,f,0,1314993
32-32,20,f,0,1391187
32-32,20,f,0,1289153
32-32,20,f,0,1298162
32-32,20,f,0,1301654
32-32,20,f,0,1311012
32-32,20,f,0,1413815
32-32,20,f,0,1292575
32-32,20,f,0,1300187
32-32,20,f,0,1299140
32-32,20,f,0,1299698
32-32,20,f,0,1427364
32-32,20,f,0,1296206
32-32,20,f,0,1299768
32-32,20,f,0,1300816
32-32,20,f,0,1358363
32-32,20,f,0,1308428
32-32,20,f,0,1297044
32-32,20,f,0,1302422
32-32,20,f,0,1296346
32-32,20,f,0,1414444
32-32,20,f,0,1461096
32-32,20,f,0,1302073
32-32,20,f,0,1302422
32-32,20,f,0,1300886
32-32,20,f,0,1404177
32-32,20,f,0,1398940
32-32,20,f,0,1301864
32-32,20,f,0,1302003
32-32,20,f,0,1303191
32-32,20,f,0,1382317
32-32,20,f,0,1460886
32-32,20,f,0,1295368
32-32,20,f,0,1300188
32-32,20,f,0,1310803
32-32,20,f,0,1396774
32-32,20,f,0,1293692
32-32,20,f,0,1300047
32-32,20,f,0,1304099
32-32,20,f,0,1318345
32-32,20,f,0,1351659
32-32,20,f,0,1289152
32-32,20,f,0,1295509
32-32,20,f,0,1300746
32-32,20,f,0,1405015
32-32,20,f,0,1425268
32-32,20,f,0,1294601
32-32,20,f,0,1299978
32-32,20,f,0,1302212
32-32,20,f,0,1315482
32-32,20,f,0,1388743
32-32,20,f,0,1292994
32-32,20,f,0,1446290
32-32,20,f,0,1300677
32-32,20,f,0,1315901
32-32,20,f,0,1400965
32-32,20,f,0,1294530
32-32,20,f,0,1299698
32-32,20,f,0,1302143
32-32,20,f,0,1369747
32-32,20,f,0,1304587
32-32,20,f,0,1295787
32-32,20,f,0,1302702
32-32,20,f,0,1302702
32-32,20,f,0,1387556
32-32,20,f,0,1292855
32-32,20,f,0,1301165
32-32,20,f,0,1301095
32-32,20,f,0,1300676
32-32,20,f,0,1413117
32-32,20,f,0,1302631
32-32,20,f,0,1301514
32-32,20,f,0,1300816
32-32,20,f,0,1358363
32-32,20,f,0,1409275
32-32,20,f,0,1304378
32-32,20,f,0,1300956
32-32,20,f,0,1302701
32-32,20,f,0,1358433
32-32,20,f,0,1307799
32-32,20,f,0,1415002
32-32,20,f,0,1302702
32-32,20,f,0,1301026
32-32,20,f,0,1382667
32-32,20,f,0,1305076
32-32,20,f,0,1317856
32-32,20,f,0,1301374
32-32,20,f,0,1301305
32-32,20,f,0,1400126
32-32,20,f,0,1304727
32-32,20,f,0,1315901
32-32,20,f,0,1300606
32-32,20,f,0,1352077
32-32,20,f,0,1382387
32-32,20,f,0,1306822
32-32,20,f,0,1365137
32-32,20,f,0,1302142
32-32,20,f,0,1357944
32-32,20,f,0,1366115
32-32,20,f,0,1304099
32-32,20,f,0,1301863
32-32,20,f,0,1301235
32-32,20,f,0,1366884
32-32,20,f,0,1289572
32-32,20,f,0,1310943
32-32,20,f,0,1301025
32-32,20,f,0,1300117
32-32,20,f,0,1388813
32-32,20,f,0,1291597
32-32,20,f,0,1314085
32-32,20,f,0,1315482
32-32,20,f,0,1299977
32-32,20,f,0,1403688
32-32,20,f,0,1294111
32-32,20,f,0,1315482
32-32,20,f,0,1317228
32-32,20,f,0,1419961
32-32,20,f,0,1309476
32-32,20,f,0,1296696
32-32,20,f,0,1314923
32-32,20,f,0,1317158
32-32,20,f,0,1373169
32-32,20,f,0,1294390
32-32,20,f,0,1301514
32-32,20,f,0,1315831
32-32,20,f,0,1316460
32-32,20,f,0,1387626
32-32,20,f,0,1293204
32-32,20,f,0,1298651
32-32,20,f,0,1315412
32-32,20,f,0,1371283
32-32,20,f,0,1374147
32-32,20,f,0,1294600
32-32,20,f,0,1301304
32-32,20,f,0,1314993
32-32,20,f,0,1390140
32-32,20,f,0,1288314
32-32,20,f,0,1297115
32-32,20,f,0,1299419
32-32,20,f,0,1310034
32-32,20,f,0,1407529
32-32,20,f,0,1295089
32-32,20,f,0,1301724
32-32,20,f,0,1302771
32-32,20,f,0,1300746
32-32,20,f,0,1411719
32-32,20,f,0,1294600
32-32,20,f,0,1301305
32-32,20,f,0,1300187
32-32,20,f,0,1369467
32-32,20,f,0,1301165
32-32,20,f,0,1298232
32-32,20,f,0,1301515
32-32,20,f,0,1301095
32-32,20,f,0,1392794
32-32,20,f,0,1303679
32-32,20,f,0,1310942
32-32,20,f,0,1301235
32-32,20,f,0,1299908
32-32,20,f,0,1405573
32-32,20,f,0,1309965
32-32,20,f,0,1312130
32-32,20,f,0,1302492
32-32,20,f,0,1369327
32-32,20,f,0,1297254
32-32,20,f,0,1315482
32-32,20,f,0,1316809
32-32,20,f,0,1301304
32-32,20,f,0,1368489
32-32,20,f,0,1293134
32-32,20,f,0,1314505
32-32,20,f,0,1317368
32-32,20,f,0,1301165
32-32,20,f,0,1402990
32-32,20,f,0,1293623
32-32,20,f,0,1314295
32-32,20,f,0,1316809
32-32,20,f,0,1350680
32-32,20,f,0,1374566
32-32,20,f,0,1294111
32-32,20,f,0,1316459
32-32,20,f,0,1316390
32-32,20,f,0,1363182
32-32,20,f,0,1288873
32-32,20,f,0,1299350
32-32,20,f,0,1311152
32-32,20,f,0,1316460
32-32,20,f,0,1396984
32-32,20,f,0,1293832
32-32,20,f,0,1302212
32-32,20,f,0,1300676
32-32,20,f,0,1314574
32-32,20,f,0,1399568
32-32,20,f,0,1295299
32-32,20,f,0,1300047
32-32,20,f,0,1301025
32-32,20,f,0,1379734
32-32,20,f,0,1290131
32-32,20,f,0,1300396
32-32,20,f,0,1300746
32-32,20,f,0,1300606
32-32,20,f,0,1414584
32-32,20,f,0,1300885
32-32,20,f,0,1302981
32-32,20,f,0,1302003
32-32,20,f,0,1301724
32-32,20,f,0,1420938
32-32,20,f,0,1295788
32-32,20,f,0,1298860
32-32,20,f,0,1298651
32-32,20,f,0,1318066
32-32,20,f,0,1411440
32-32,20,f,0,1293483
32-32,20,f,0,1413116
32-32,20,f,0,1300676
32-32,20,f,0,1315552
32-32,20,f,0,1379943
32-32,20,f,0,1294251
32-32,20,f,0,1302701
32-32,20,f,0,1303191
32-32,20,f,0,1379315
32-32,20,f,0,1372052
32-32,20,f,0,1294111
32-32,20,f,0,1397473
32-32,20,f,0,1302004
32-32,20,f,0,1377429
32-32,20,f,0,1296486
32-32,20,f,0,1297254
32-32,20,f,0,1300048
32-32,20,f,0,1302143
32-32,20,f,0,1428620
32-32,20,f,0,1439306
32-32,20,f,0,1299768
32-32,20,f,0,1300816
32-32,20,f,0,1368350
32-32,20,f,0,1432043
32-32,20,f,0,1430087
32-32,20,f,0,1301515
32-32,20,f,0,1302143
32-32,20,f,0,1300188
32-32,20,f,0,1432322
32-32,20,f,0,1294530
32-32,20,f,0,1300397
32-32,20,f,0,1300886
32-32,20,f,0,1360667
32-32,20,f,0,1430925
32-32,20,f,0,1295648
32-32,20,f,0,1301235
32-32,20,f,0,1301515
32-32,20,f,0,1357944
32-32,20,f,0,1300606
32-32,20,f,0,1368908
32-32,20,f,0,1397403
32-32,20,f,0,1301165
32-32,20,f,0,1389162
32-32,20,f,0,1310453
32-32,20,f,0,1357036
32-32,20,f,0,1302212
32-32,20,f,0,1301165
32-32,20,f,0,1387974
32-32,20,f,0,1305146
32-32,20,f,0,1301235
32-32,20,f,0,1304168
32-32,20,f,0,1303260
32-32,20,f,0,1403689
32-32,20,f,0,1304936
32-32,20,f,0,1300676
32-32,20,f,0,1299349
32-32,20,f,0,1301095
32-32,20,f,0,1424919
32-32,20,f,0,1305914
32-32,20,f,0,1299559
32-32,20,f,0,1300816
32-32,20,f,0,1365626
32-32,20,f,0,1334618
32-32,20,f,0,1310175
32-32,20,f,0,1302562
32-32,20,f,0,1300886
32-32,20,f,0,1363950
32-32,20,f,0,1304587
32-32,20,f,0,1313875
32-32,20,f,0,1299629
32-32,20,f,0,1301724
32-32,20,f,0,1386508
32-32,20,f,0,1299768
32-32,20,f,0,1420449
32-32,20,f,0,1304099
32-32,20,f,0,1319742
32-32,20,f,0,1386927
32-32,20,f,0,1315272
32-32,20,f,0,1315482
32-32,20,f,0,1302213
32-32,20,f,0,1362762
32-32,20,f,0,1319742
32-32,20,f,0,1305495
32-32,20,f,0,1315203
32-32,20,f,0,1302003
32-32,20,f,0,1367931
32-32,20,f,0,1301095
32-32,20,f,0,1372330
32-32,20,f,0,1380991
32-32,20,f,0,1300886
32-32,20,f,0,1370724
32-32,20,f,0,1293553
32-32,20,f,0,1459000
32-32,20,f,0,1312340
32-32,20,f,0,1300955
32-32,20,f,0,1400755
32-32,20,f,0,1380222
32-32,20,f,0,1312410
32-32,20,f,0,1312130
32-32,20,f,0,1301305
32-32,20,f,0,1407040
32-32,20,f,0,1293762
32-32,20,f,0,1316390
32-32,20,f,0,1317857
32-32,20,f,0,1373169
32-32,20,f,0,1320162
32-32,20,f,0,1300886
32-32,20,f,0,1422754
32-32,20,f,0,1301235
32-32,20,f,0,1362274
32-32,20,f,0,1288664
32-32,20,f,0,1297394
32-32,20,f,0,1315831
32-32,20,f,0,1309266
32-32,20,f,0,1399288
32-32,20,f,0,1292854
32-32,20,f,0,1301375
32-32,20,f,0,1316180
32-32,20,f,0,1316460
32-32,20,f,0,1401314
32-32,20,f,0,1293483
32-32,20,f,0,1300886
32-32,20,f,0,1316459
32-32,20,f,0,1375474
32-32,20,f,0,1304098
32-32,20,f,0,1296765
32-32,20,f,0,1302562
32-32,20,f,0,1316041
32-32,20,f,0,1386997
32-32,20,f,0,1296974
32-32,20,f,0,1300257
32-32,20,f,0,1301444
32-32,20,f,0,1315482
32-32,20,f,0,1420520
32-32,20,f,0,1294530
32-32,20,f,0,1302003
32-32,20,f,0,1303400
32-32,20,f,0,1314086
32-32,20,f,0,1416329
32-32,20,f,0,1302212
32-32,20,f,0,1300327
32-32,20,f,0,1300327
32-32,20,f,0,1382876
32-32,20,f,0,1299908
32-32,20,f,0,1297464
32-32,20,f,0,1301305
32-32,20,f,0,1300257
32-32,20,f,0,1388812
32-32,20,f,0,1305495
32-32,20,f,0,1300746
32-32,20,f,0,1300607
32-32,20,f,0,1299629
32-32,20,f,0,1416469
32-32,20,f,0,1304378
32-32,20,f,0,1299908
32-32,20,f,0,1300956
32-32,20,f,0,1365556
32-32,20,f,0,1400126
32-32,20,f,0,1306682
32-32,20,f,0,1299349
32-32,20,f,0,1301445
32-32,20,f,0,1377010
32-32,20,f,0,1296276
32-32,20,f,0,1313597
32-32,20,f,0,1301235
32-32,20,f,0,1301305
32-32,20,f,0,1383226
32-32,20,f,0,1293972
32-32,20,f,0,1314574
32-32,20,f,0,1300606
32-32,20,f,0,1302283
32-32,20,f,0,1404108
32-32,20,f,0,1294042
32-32,20,f,0,1316250
32-32,20,f,0,1301305
32-32,20,f,0,1367303
32-32,20,f,0,1288943
32-32,20,f,0,1414584
32-32,20,f,0,1416399
32-32,20,f,0,1301165
32-32,20,f,0,1371702
32-32,20,f,0,1293972
32-32,20,f,0,1300886
32-32,20,f,0,1315272
32-32,20,f,0,1300397
32-32,20,f,0,1391536
32-32,20,f,0,1291806
32-32,20,f,0,1299698
32-32,20,f,0,1315342
32-32,20,f,0,1343626
32-32,20,f,0,1383923
32-32,20,f,0,1293832
32-32,20,f,0,1299280
32-32,20,f,0,1316041
32-32,20,f,0,1373658
32-32,20,f,0,1289223
32-32,20,f,0,1298441
32-32,20,f,0,1301724
32-32,20,f,0,1378197
32-32,20,f,0,1424849
32-32,20,f,0,1377429
32-32,20,f,0,1301096
32-32,20,f,0,1300257
32-32,20,f,0,1369537
32-32,20,f,0,1357455
32-32,20,f,0,1294182
32-32,20,f,0,1302213
32-32,20,f,0,1301026
32-32,20,f,0,1373727
32-32,20,f,0,1401802
32-32,20,f,0,1294880
32-32,20,f,0,1300676
32-32,20,f,0,1301165
32-32,20,f,0,1383645
32-32,20,f,0,1300885
32-32,20,f,0,1296206
32-32,20,f,0,1300536
32-32,20,f,0,1300258
32-32,20,f,0,1413116
32-32,20,f,0,1469476
32-32,20,f,0,1301096
32-32,20,f,0,1300187
32-32,20,f,0,1301863
32-32,20,f,0,1416259
32-32,20,f,0,1305006
32-32,20,f,0,1302422
32-32,20,f,0,1303610
32-32,20,f,0,1357246
32-32,20,f,0,1396075
32-32,20,f,0,1309686
32-32,20,f,0,1302562
32-32,20,f,0,1362832
32-32,20,f,0,1342649
32-32,20,f,0,1370794
32-32,20,f,0,1293832
32-32,20,f,0,1299279
32-32,20,f,0,1302631
32-32,20,f,0,1366115
32-32,20,f,0,1304028
32-32,20,f,0,1314085
32-32,20,f,0,1301235
32-32,20,f,0,1301235
32-32,20,f,0,1401314
32-32,20,f,0,1304378
32-32,20,f,0,1315901
32-32,20,f,0,1300257
32-32,20,f,0,1301654
32-32,20,f,0,1406831
32-32,20,f,0,1306892
32-32,20,f,0,1377918
32-32,20,f,0,1301654
32-32,20,f,0,1357316
32-32,20,f,0,1292574
32-32,20,f,0,1308428
32-32,20,f,0,1323514
32-32,20,f,0,1303400
32-32,20,f,0,1367023
32-32,20,f,0,1294112
32-32,20,f,0,1311431
32-32,20,f,0,1318206
32-32,20,f,0,1300536
32-32,20,f,0,1387416
32-32,20,f,0,1294181
32-32,20,f,0,1313945
32-32,20,f,0,1318485
32-32,20,f,0,1358642
32-32,20,f,0,1386089
32-32,20,f,0,1464658
32-32,20,f,0,1314993
32-32,20,f,0,1316949
32-32,20,f,0,1365766
32-32,20,f,0,1366464
32-32,20,f,0,1295927
32-32,20,f,0,1317787
32-32,20,f,0,1316808
32-32,20,f,0,1363391
32-32,20,f,0,1289433
32-32,20,f,0,1299280
32-32,20,f,0,1316181
32-32,20,f,0,1317298
32-32,20,f,0,1400615
32-32,20,f,0,1300118
32-32,20,f,0,1301794
32-32,20,f,0,1412837
32-32,20,f,0,1316879
32-32,20,f,0,1293413
32-32,20,f,0,1301444
32-32,20,f,0,1300746
32-32,20,f,0,1314295
32-32,20,f,0,1357106
32-32,20,f,0,1285591
32-32,20,f,0,1296276
32-32,20,f,0,1301095
32-32,20,f,0,1310523
32-32,20,f,0,1392723
32-32,20,f,0,1292924
32-32,20,f,0,1301235
32-32,20,f,0,1302003
32-32,20,f,0,1300816
32-32,20,f,0,1404666
32-32,20,f,0,1294809
32-32,20,f,0,1300327
32-32,20,f,0,1299629
32-32,20,f,0,1351658
32-32,20,f,0,1382387
32-32,20,f,0,1295089
32-32,20,f,0,1301235
32-32,20,f,0,1301235
32-32,20,f,0,1368769
32-32,20,f,0,1299629
32-32,20,f,0,1301165
32-32,20,f,0,1301654
32-32,20,f,0,1301863
32-32,20,f,0,1397403
32-32,20,f,0,1305076
32-32,20,f,0,1299977
32-32,20,f,0,1301375
32-32,20,f,0,1301165
32-32,20,f,0,1405155
32-32,20,f,0,1305495
32-32,20,f,0,1302003
32-32,20,f,0,1301165
32-32,20,f,0,1354661
32-32,20,f,0,1301654
32-32,20,f,0,1307451
32-32,20,f,0,1300816
32-32,20,f,0,1301165
32-32,20,f,0,1379664
32-32,20,f,0,1293482
32-32,20,f,0,1312828
32-32,20,f,0,1311641
32-32,20,f,0,1382737
32-32,20,f,0,1434418
32-32,20,f,0,1292993
32-32,20,f,0,1314853
32-32,20,f,0,1312130
32-32,20,f,0,1301444
32-32,20,f,0,1400825
32-32,20,f,0,1293552
32-32,20,f,0,1316809
32-32,20,f,0,1316390
32-32,20,f,0,1366325
32-32,20,f,0,1298861
32-32,20,f,0,1297044
32-32,20,f,0,1316948
32-32,20,f,0,1317926
32-32,20,f,0,1374286
32-32,20,f,0,1293762
32-32,20,f,0,1301584
32-32,20,f,0,1313806
32-32,20,f,0,1316949
32-32,20,f,0,1392165
32-32,20,f,0,1294880
32-32,20,f,0,1301584
32-32,20,f,0,1316529
32-32,20,f,0,1371493
32-32,20,f,0,1363182
32-32,20,f,0,1294251
32-32,20,f,0,1299768
32-32,20,f,0,1315692
32-32,20,f,0,1397053
32-32,20,f,0,1288035
32-32,20,f,0,1297534
32-32,20,f,0,1301374
32-32,20,f,0,1310942
32-32,20,f,0,1401104
32-32,20,f,0,1300815
32-32,20,f,0,1300676
32-32,20,f,0,1300956
32-32,20,f,0,1301515
32-32,20,f,0,1443636
32-32,20,f,0,1301515
32-32,20,f,0,1301305
32-32,20,f,0,1301095
32-32,20,f,0,1408367
32-32,20,f,0,1358223
32-32,20,f,0,1294879
32-32,20,f,0,1301794
32-32,20,f,0,1301165
32-32,20,f,0,1424082
32-32,20,f,0,1305914
32-32,20,f,0,1300118
32-32,20,f,0,1301095
32-32,20,f,0,1300606
32-32,20,f,0,1404596
32-32,20,f,0,1305425
32-32,20,f,0,1301305
32-32,20,f,0,1300397
32-32,20,f,0,1301304
32-32,20,f,0,1307171
32-32,20,f,0,1311431
32-32,20,f,0,1300257
32-32,20,f,0,1299280
32-32,20,f,0,1339367
32-32,20,f,0,1288944
32-32,20,f,0,1308289
32-32,20,f,0,1311920
32-32,20,f,0,1300257
32-32,20,f,0,1388184
32-32,20,f,0,1292854
32-32,20,f,0,1314574
32-32,20,f,0,1314993
32-32,20,f,0,1299489
32-32,20,f,0,1405015
32-32,20,f,0,1292994
32-32,20,f,0,1316390
32-32,20,f,0,1314993
32-32,20,f,0,1367931
32-32,20,f,0,1289014
32-32,20,f,0,1298232
32-32,20,f,0,1316949
32-32,20,f,0,1316879
32-32,20,f,0,1399428
32-32,20,f,0,1301305
32-32,20,f,0,1302212
32-32,20,f,0,1313526
32-32,20,f,0,1317438
32-32,20,f,0,1381968
32-32,20,f,0,1292645
32-32,20,f,0,1300816
32-32,20,f,0,1311640
32-32,20,f,0,1385530
32-32,20,f,0,1346420
32-32,20,f,0,1295089
32-32,20,f,0,1301933
32-32,20,f,0,1314574
32-32,20,f,0,1424709
32-32,20,f,0,1289642
32-32,20,f,0,1298512
32-32,20,f,0,1299140
32-32,20,f,0,1311641
32-32,20,f,0,1401104
32-32,20,f,0,1294600
32-32,20,f,0,1300676
32-32,20,f,0,1299978
32-32,20,f,0,1302143
32-32,20,f,0,1413117
32-32,20,f,0,1295229
32-32,20,f,0,1442239
32-32,20,f,0,1301095
32-32,20,f,0,1311641
32-32,20,f,0,1465635
32-32,20,f,0,1294949
32-32,20,f,0,1300536
32-32,20,f,0,1301514
32-32,20,f,0,1377778
32-32,20,f,0,1396355
32-32,20,f,0,1295508
32-32,20,f,0,1300397
32-32,20,f,0,1300188
32-32,20,f,0,1412698
32-32,20,f,0,1304867
32-32,20,f,0,1300118
32-32,20,f,0,1299209
32-32,20,f,0,1300188
32-32,20,f,0,1412768
32-32,20,f,0,1306403
32-32,20,f,0,1302003
32-32,20,f,0,1300606
32-32,20,f,0,1357385
32-32,20,f,0,1439865
32-32,20,l,0,1228814
32-32,20,l,0,684700
32-32,20,l,0,894775
32-32,20,l,0,658859
32-32,20,l,0,1168194
32-32,20,l,0,673735
32-32,20,l,0,545022
32-32,20,l,0,704464
32-32,20,l,0,598937
32-32,20,l,0,624079
32-32,20,l,0,551727
32-32,20,l,0,659698
32-32,20,l,0,551657
32-32,20,l,0,508986
32-32,20,l,0,597122
32-32,20,l,0,627711
32-32,20,l,0,489290
32-32,20,l,0,654599
32-32,20,l,0,550261
32-32,20,l,0,517156
32-32,20,l,0,599705
32-32,20,l,0,572469
32-32,20,l,0,504376
32-32,20,l,0,601452
32-32,20,l,0,630016
32-32,20,l,0,502910
32-32,20,l,0,568418
32-32,20,l,0,645171
32-32,20,l,0,493831
32-32,20,l,0,588881
32-32,20,l,0,551098
32-32,20,l,0,554520
32-32,20,l,0,578684
32-32,20,l,0,502770
32-32,20,l,0,504865
32-32,20,l,0,593211
32-32,20,l,0,496903
32-32,20,l,0,517646
32-32,20,l,0,583224
32-32,20,l,0,641469
32-32,20,l,0,503608
32-32,20,l,0,600334
32-32,20,l,0,630086
32-32,20,l,0,530146
32-32,20,l,0,587763
32-32,20,l,0,641539
32-32,20,l,0,501722
32-32,20,l,0,596982
32-32,20,l,0,631413
32-32,20,l,0,533779
32-32,20,l,0,598030
32-32,20,l,0,659977
32-32,20,l,0,732610
32-32,20,l,0,608994
32-32,20,l,0,651457
32-32,20,l,0,612207
